,0
0,1595859790.586146
1,1595859793.311861
2,1595859796.045704
3,1595859798.345275
4,1595859800.635186
5,1595859818.277895
6,1595859821.052261
7,1595859823.79582
8,1595859826.287097
9,1595859828.760896
10,1595859831.536586
11,1595859834.776636
12,1595859839.0372102
13,1595859908.773192
14,1595859912.762123
15,1595859915.5234728
16,1595859918.295555
17,1595859920.775121
18,1595859924.2987678
19,1595859927.013856
20,1595859930.284056
21,1595859933.013988
22,1595859935.77585
23,1595859938.263267
24,1595859940.784996
25,1595859943.500308
26,1595859946.0448298
27,1595859948.76316
28,1595859951.285012
29,1595859953.772165
30,1595859956.5352268
31,1595859959.0253
32,1595859961.813329
33,1595859964.2723892
34,1595859966.761455
35,1595859969.525762
36,1595859972.0114439
37,1595859975.299514
38,1595860032.79212
39,1595860035.526444
40,1595860038.2873752
41,1595860041.0150049
42,1595860044.012806
43,1595860046.777118
44,1595860049.536719
45,1595860051.8143628
46,1595860054.513149
47,1595860057.276447
48,1595860059.767267
49,1595860062.5416262
50,1595860065.0016341
51,1595860067.776577
52,1595860070.25172
53,1595860072.801285
54,1595860075.503368
55,1595860078.290646
56,1595860080.8892832
57,1595860083.287285
58,1595860085.775763
59,1595860088.563008
60,1595860090.938605
61,1595860093.544526
62,1595860096.128814
63,1595860201.0403972
64,1595860204.0394099
65,1595860206.7557461
66,1595860209.289772
67,1595860211.874604
68,1595860214.458453
69,1595860217.058329
