,0
0,1595615973.024978
1,1595615975.499574
2,1595615977.532683
3,1595615979.999917
4,1595615982.250216
5,1595615985.26474
6,1595615988.533895
7,1595615991.035585
8,1595615994.2490938
9,1595615996.784655
10,1595615999.035406
11,1595616001.285504
12,1595616003.3178911
13,1595616006.760094
14,1595616016.284951
15,1595616018.535559
16,1595616020.7963562
17,1595616025.510711
18,1595616028.000942
19,1595616030.5319731
20,1595616033.2505221
21,1595616036.009745
22,1595616039.250844
23,1595616042.530994
24,1595616050.499385
25,1595616053.771016
26,1595616057.010442
27,1595616059.770541
28,1595616062.260553
29,1595616069.999733
30,1595616072.521516
31,1595616080.7715971
32,1595616083.276584
33,1595616085.73668
34,1595616089.261142
35,1595616092.022013
36,1595616094.736386
37,1595616097.510165
38,1595616100.271321
39,1595616102.773569
40,1595616105.237241
41,1595616107.772971
42,1595616111.251967
43,1595616113.7822652
44,1595616116.262536
45,1595616119.0374131
46,1595616121.5124638
47,1595616124.2729442
48,1595616128.2620668
49,1595616131.023788
50,1595616134.4993181
51,1595616137.498985
52,1595616140.7725272
53,1595616143.772542
54,1595616148.003828
55,1595616150.988018
56,1595616153.537127
57,1595616156.762961
58,1595616159.253185
59,1595616164.785909
60,1595616167.504194
61,1595616178.2736
62,1595616181.753532
63,1595616185.503532
64,1595616188.024554
65,1595616195.7637389
66,1595616198.2497249
67,1595616200.499933
68,1595616203.264676
69,1595616205.739105
70,1595616208.514415
71,1595616210.989142
72,1595616213.99009
73,1595616216.523146
74,1595616219.0130932
75,1595616221.774103
76,1595616314.7616918
77,1595616318.001911
78,1595616320.7618408
79,1595616323.265764
