,name,start_rec_s,fin_rec_ms,dur_whole
202,sine_bass_thought_1588896528692_trial_203.csv,1588896525.613811,1588896528692,3.078188896179199
203,sine_bass_thought_1588896544743_trial_204.csv,1588896541.6795142,1588896544743,3.063485860824585
204,sine_bass_thought_1588896557200_trial_205.csv,1588896554.184318,1588896557200,3.0156819820404053
205,sine_bass_thought_1588896568020_trial_206.csv,1588896564.9793239,1588896568020,3.0406761169433594
206,sine_bass_thought_1588896577908_trial_207.csv,1588896574.856769,1588896577908,3.0512309074401855
207,sine_bass_thought_1588896587200_trial_208.csv,1588896584.136111,1588896587200,3.0638890266418457
208,sine_bass_thought_1588896598961_trial_209.csv,1588896595.893149,1588896598961,3.0678510665893555
209,sine_bass_thought_1588896607958_trial_210.csv,1588896604.906036,1588896607958,3.051964044570923
210,sine_bass_thought_1588896619843_trial_211.csv,1588896616.807688,1588896619843,3.0353119373321533
211,sine_bass_thought_1588896628784_trial_212.csv,1588896625.705955,1588896628784,3.078044891357422
212,sine_bass_thought_1588896638298_trial_213.csv,1588896635.22415,1588896638298,3.073850154876709
213,sine_bass_thought_1588896651339_trial_214.csv,1588896648.300462,1588896651339,3.0385379791259766
214,sine_bass_thought_1588896661925_trial_215.csv,1588896658.8621929,1588896661925,3.062807083129883
215,sine_bass_thought_1588896673226_trial_216.csv,1588896670.1778922,1588896673226,3.048107862472534
216,sine_bass_thought_1588896681686_trial_217.csv,1588896678.638974,1588896681686,3.0470261573791504
217,sine_bass_thought_1588896690421_trial_218.csv,1588896687.347827,1588896690421,3.0731730461120605
218,sine_bass_thought_1588896698396_trial_219.csv,1588896695.3338702,1588896698396,3.0621297359466553
219,sine_bass_thought_1588896708008_trial_220.csv,1588896704.964633,1588896708008,3.0433669090270996
220,sine_bass_thought_1588896723507_trial_221.csv,1588896720.4451652,1588896723507,3.0618348121643066
221,sine_bass_thought_1588896733743_trial_222.csv,1588896730.7268429,1588896733743,3.0161571502685547
222,sine_bass_thought_1588896743175_trial_223.csv,1588896740.1311302,1588896743175,3.043869733810425
223,sine_bass_thought_1588896755442_trial_224.csv,1588896752.373617,1588896755442,3.068382978439331
224,sine_bass_thought_1588896766877_trial_225.csv,1588896763.8003142,1588896766877,3.076685905456543
225,sine_bass_thought_1588896782752_trial_226.csv,1588896779.7242,1588896782752,3.0278000831604004
226,sine_bass_thought_1588896792090_trial_227.csv,1588896789.025791,1588896792090,3.064208984375
227,sine_bass_thought_1588896801787_trial_228.csv,1588896798.744098,1588896801787,3.0429019927978516
228,sine_bass_thought_1588896810743_trial_229.csv,1588896807.690401,1588896810743,3.0525989532470703
229,sine_bass_thought_1588896824668_trial_230.csv,1588896821.6259048,1588896824668,3.042095184326172
230,sine_bass_thought_1588896843974_trial_231.csv,1588896840.9326851,1588896843974,3.0413148403167725
231,sine_bass_thought_1588896857449_trial_232.csv,1588896854.3758879,1588896857449,3.0731120109558105
232,sine_bass_thought_1588896866283_trial_233.csv,1588896863.228006,1588896866283,3.0549941062927246
