,Timestamp,0,1,2,3
0,1603242941.171259,-37.109375,-27.34375,-38.57421875,-40.0390625
1,1603242941.1751652,-31.25,-25.87890625,-36.1328125,-47.36328125
2,1603242941.1790714,-37.109375,-24.4140625,-30.76171875,-41.015625
3,1603242941.1829777,-40.52734375,-24.90234375,-28.80859375,-27.83203125
4,1603242941.186884,-33.69140625,-20.01953125,-28.3203125,-20.5078125
5,1603242941.1907902,-17.08984375,-23.4375,-27.34375,-18.06640625
6,1603242941.1946964,-14.16015625,-30.76171875,-28.80859375,-21.97265625
7,1603242941.1986027,-27.34375,-30.2734375,-31.73828125,-23.92578125
8,1603242941.202509,-38.57421875,-26.3671875,-32.71484375,-20.99609375
9,1603242941.2064152,-40.52734375,-28.80859375,-37.109375,-23.4375
10,1603242941.2103214,-32.71484375,-28.80859375,-37.59765625,-28.3203125
11,1603242941.2142277,-31.25,-20.01953125,-32.2265625,-34.66796875
12,1603242941.218134,-41.015625,-21.484375,-28.3203125,-33.69140625
13,1603242941.2220402,-58.10546875,-29.296875,-31.73828125,-27.83203125
14,1603242941.2259464,-65.91796875,-31.25,-39.0625,-20.01953125
15,1603242941.2298527,-54.6875,-33.203125,-33.69140625,-25.390625
16,1603242941.233759,-43.9453125,-32.2265625,-25.87890625,-38.0859375
17,1603242941.2376652,-35.15625,-25.87890625,-25.87890625,-35.15625
18,1603242941.2415714,-44.43359375,-24.90234375,-31.25,-28.3203125
19,1603242941.2454777,-51.7578125,-27.34375,-30.2734375,-27.83203125
20,1603242941.249384,-38.57421875,-25.87890625,-26.85546875,-29.78515625
21,1603242941.2532902,-31.25,-29.78515625,-26.3671875,-36.62109375
22,1603242941.2571964,-31.25,-32.71484375,-28.3203125,-41.50390625
23,1603242941.2611027,-32.71484375,-28.80859375,-29.78515625,-35.15625
24,1603242941.265009,-34.1796875,-24.4140625,-31.73828125,-27.83203125
25,1603242941.2689152,-30.2734375,-22.94921875,-31.25,-26.85546875
26,1603242941.2728214,-25.87890625,-27.34375,-30.76171875,-31.73828125
27,1603242941.2767277,-26.85546875,-32.71484375,-32.71484375,-35.15625
28,1603242941.280634,-36.62109375,-37.109375,-31.73828125,-34.1796875
29,1603242941.2845402,-37.109375,-36.1328125,-30.2734375,-25.87890625
30,1603242941.2884464,-32.2265625,-34.66796875,-25.390625,-19.04296875
31,1603242941.2923527,-30.2734375,-35.15625,-26.3671875,-25.390625
32,1603242941.296259,-30.2734375,-30.76171875,-25.87890625,-32.2265625
33,1603242941.3001652,-40.0390625,-33.203125,-24.4140625,-31.25
34,1603242941.3040714,-50.29296875,-34.1796875,-23.4375,-23.4375
35,1603242941.3079777,-41.50390625,-32.2265625,-25.390625,-21.97265625
36,1603242941.311884,-27.83203125,-34.66796875,-28.80859375,-32.2265625
37,1603242941.3157902,-32.2265625,-31.73828125,-33.203125,-33.69140625
38,1603242941.3196964,-44.43359375,-34.66796875,-33.69140625,-28.80859375
39,1603242941.3236027,-40.52734375,-38.0859375,-21.97265625,-22.94921875
40,1603242941.327509,-29.296875,-31.73828125,-17.578125,-24.4140625
