Timestamp (ms),ch0_4ms,ch1_4ms,ch2_4ms,ch3_4ms,chAux_4ms,info
1588809567827,44.449287668324644,0.8216821148525996,7.200694631368998,34.40517859681682,NaN,[object Object]
1588809567830,23.329986566284575,-0.8609596063381861,3.264917777159549,17.93207839560602,NaN,[object Object]
1588809567834,-24.064182570167667,0.21867630304353014,0.20125983674644216,-1.02518995396405,NaN,[object Object]
1588809567837,-34.699330737948586,-0.5549195498875258,-4.234987851178721,-6.242999043959257,NaN,[object Object]
1588809567839,3.785417079128649,-6.538747272345815,-9.045130862481857,7.337114138786934,NaN,[object Object]
1588809567842,38.61763676938062,-6.849250110832951,-4.136365791834513,23.577118292880193,NaN,[object Object]
1588809567845,25.397312516804654,-6.468848887496873,2.100896803586302,17.925728095745352,NaN,[object Object]
1588809567847,-17.1814886968612,-9.763272720587864,-0.14966139319238492,-6.950686204874218,NaN,[object Object]
1588809567849,-35.16499980014575,-5.471718233830608,-1.7749140567304436,-23.319271962192754,NaN,[object Object]
1588809567851,-4.424798272218691,-2.973470178899777,2.562909042564117,-9.506969068067392,NaN,[object Object]
1588809567853,35.41345552379211,-7.565824710862408,2.806325442591515,13.394680578921989,NaN,[object Object]
1588809567855,31.282646824950028,-4.958015851741651,-0.7915160013082003,13.512152089195583,NaN,[object Object]
1588809567876,-8.400848446398319,-2.633031390326972,-1.0978194857686052,-6.354139048702211,NaN,[object Object]
1588809567878,-34.77262945395729,-5.108754382800958,0.2897263864669698,-21.366994125306213,NaN,[object Object]
1588809567881,-16.35815520103812,-4.92780926216846,4.913794679290978,-8.116691990035893,NaN,[object Object]
1588809567883,24.17339105893612,-7.5521811482634345,7.114802502991329,14.930045050847186,NaN,[object Object]
1588809567885,26.497972203988127,-8.137409227906863,2.2515351907866537,10.964039111420782,NaN,[object Object]
1588809567888,-17.79624195404186,-5.027389416376204,0.4445601449522626,-12.612721136464145,NaN,[object Object]
1588809567890,-48.12210249993893,-6.513750546933678,1.3842313692098613,-29.692564256275368,NaN,[object Object]
1588809567892,-22.50130025041812,-2.4823390861186443,1.035599973806006,-21.178883783825498,NaN,[object Object]
1588809567894,23.986048768535632,5.131335045868908,1.4493340034274813,5.626675696607072,NaN,[object Object]
1588809567897,28.925724487167525,4.512114256145111,0.2768603703187358,16.072852032874792,NaN,[object Object]
1588809567901,-8.93905017038621,4.6826792797626595,0.9923291995044301,-1.1453248734362829,NaN,[object Object]
1588809567906,-38.418718695248835,4.682364289092796,2.4395680265441,-23.27825347287287,NaN,[object Object]
1588809567925,-26.690212439186986,0.6626248261212417,-1.0473975087922516,-20.449159897761483,NaN,[object Object]
1588809567927,12.46514841735968,0.46028038127642,2.002611623029341,5.083369124180886,NaN,[object Object]
1588809567928,31.404960725081246,0.004426911965455527,8.479546864472082,16.69436828799564,NaN,[object Object]
1588809567930,1.9800353087359266,0.7704275267858977,5.029764834529074,-1.3413321578211823,NaN,[object Object]
1588809567932,-29.692376357256162,6.550495049560936,3.6864721885807747,-18.03103018842258,NaN,[object Object]
1588809567933,-10.821756081321972,7.618627726490981,5.673680914267168,-5.489956340574148,NaN,[object Object]
1588809567935,30.013149330811174,4.549242500754724,2.7106871236182624,19.37555962133077,NaN,[object Object]
1588809567937,44.01050184661865,2.8008402717669814,3.4590952411063673,29.08026064954868,NaN,[object Object]
1588809567939,18.00419405862594,2.614110431277104,5.389088088911263,13.227133441960838,NaN,[object Object]
1588809567941,-22.317516888974534,3.4735455861608133,3.362556333582656,-7.331788306135595,NaN,[object Object]
1588809567943,-20.579024670743983,1.9700583446843938,1.7698817342830033,0.17476050017816291,NaN,[object Object]
1588809567945,18.52886919809883,2.4907242145126283,-0.8096949380684832,21.39072124574342,NaN,[object Object]
1588809567961,34.96532716971173,5.870749588036624,0.9260395767607958,29.42625300308604,NaN,[object Object]
1588809567963,7.676575236998266,4.034786632009127,5.636618933946319,17.38153675404196,NaN,[object Object]
1588809567965,-38.08217573971753,2.668087035909732,4.413676231206188,-8.573069859257554,NaN,[object Object]
1588809567967,-46.244923514560405,4.03395963603063,4.230259710079602,-13.604559596782181,NaN,[object Object]
1588809567969,-5.473600251746216,0.9752723296646986,3.2453305200670175,4.757048427969099,NaN,[object Object]
1588809567971,21.572191855136712,-2.7251485942537443,-3.20072993505467,13.263079186616032,NaN,[object Object]
1588809567973,1.54561790752859,-5.513238506022768,-5.360945362213025,3.507010849644305,NaN,[object Object]
1588809567974,-39.95198579009775,-5.912737527966563,-5.0715142043482295,-23.893819962905305,NaN,[object Object]
1588809567976,-51.988309587248935,-1.7164527562137035,-7.656504396820774,-38.03386454987161,NaN,[object Object]
1588809567978,-10.156505035341823,-1.1104018654108314,-8.807633848603164,-10.827769359526062,NaN,[object Object]
1588809567979,31.51424399219034,-1.8654278472226742,-9.642015654592907,12.76129486625911,NaN,[object Object]
1588809567981,19.39192826073346,1.4416302602657762,-10.699306702905066,2.783326482634455,NaN,[object Object]
1588809567997,-20.106262149522205,0.9001293251668576,-9.072079160076528,-18.26886500036807,NaN,[object Object]
1588809567999,-33.53604693771469,-1.2190027031271997,-7.807580882824592,-25.8496236440454,NaN,[object Object]
