,Timestamp,0,1,2,3
0,1603236989.073064,32.2265625,6.8359375,-25.87890625,83.0078125
1,1603236989.0769703,33.69140625,10.25390625,-24.90234375,-3.90625
2,1603236989.0808766,30.2734375,5.37109375,-27.83203125,-10.25390625
3,1603236989.0847828,30.76171875,0.0,-33.69140625,72.265625
4,1603236989.088689,47.36328125,3.90625,-30.2734375,143.06640625
5,1603236989.0925953,56.15234375,3.41796875,-28.80859375,103.515625
6,1603236989.0965016,57.12890625,2.44140625,-29.296875,7.32421875
7,1603236989.1004078,40.52734375,3.90625,-27.83203125,-14.16015625
8,1603236989.104314,36.62109375,3.90625,-31.73828125,54.19921875
9,1603236989.1082203,39.55078125,4.39453125,-32.2265625,122.0703125
10,1603236989.1121266,40.0390625,3.90625,-26.3671875,99.609375
11,1603236989.1160328,46.875,4.8828125,-20.99609375,8.30078125
12,1603236989.119939,47.36328125,10.25390625,-21.97265625,-33.203125
13,1603236989.1238453,45.8984375,5.37109375,-29.78515625,27.83203125
14,1603236989.1277516,50.78125,0.48828125,-32.2265625,116.2109375
15,1603236989.1316578,45.41015625,5.859375,-31.25,106.4453125
16,1603236989.135564,26.3671875,7.32421875,-35.15625,0.48828125
17,1603236989.1394703,27.83203125,1.953125,-38.0859375,-59.5703125
18,1603236989.1433766,28.3203125,0.0,-39.55078125,0.48828125
19,1603236989.1472828,23.92578125,5.859375,-41.9921875,88.37890625
20,1603236989.151189,41.50390625,9.765625,-38.0859375,103.02734375
21,1603236989.1550953,39.55078125,3.90625,-34.66796875,16.6015625
22,1603236989.1590016,28.80859375,-1.953125,-35.15625,-48.33984375
23,1603236989.1629078,28.3203125,-1.953125,-37.109375,8.7890625
24,1603236989.166814,31.25,-4.8828125,-37.109375,98.6328125
25,1603236989.1707203,29.78515625,-5.859375,-40.52734375,107.421875
26,1603236989.1746266,22.94921875,-5.37109375,-46.38671875,20.5078125
27,1603236989.1785328,13.18359375,-1.46484375,-47.8515625,-60.05859375
28,1603236989.182439,7.8125,-0.9765625,-52.734375,-35.64453125
29,1603236989.1863453,2.9296875,-8.7890625,-56.640625,52.734375
30,1603236989.1902516,-5.859375,-11.23046875,-51.7578125,94.7265625
31,1603236989.1941578,-17.08984375,-8.30078125,-51.26953125,18.5546875
32,1603236989.198064,-13.18359375,-11.23046875,-51.26953125,-68.359375
33,1603236989.2019703,-16.6015625,-16.6015625,-50.78125,-45.8984375
34,1603236989.2058766,-20.99609375,-20.99609375,-55.17578125,39.0625
35,1603236989.2097828,-15.13671875,-20.5078125,-59.08203125,86.9140625
36,1603236989.213689,-12.6953125,-12.6953125,-57.6171875,25.390625
37,1603236989.2175953,-11.71875,-13.18359375,-57.12890625,-68.359375
38,1603236989.2215016,-17.08984375,-13.18359375,-60.05859375,-63.4765625
39,1603236989.2254078,-21.484375,-10.7421875,-63.96484375,13.18359375
40,1603236989.229314,-11.23046875,-7.8125,-64.453125,67.87109375
41,1603236989.2332203,-18.06640625,-11.71875,-62.5,18.5546875
42,1603236989.2371266,-33.203125,-11.71875,-64.94140625,-82.03125
43,1603236989.2410328,-30.76171875,-8.7890625,-65.4296875,-92.7734375
44,1603236989.244939,-19.04296875,-10.7421875,-60.546875,-3.41796875
45,1603236989.2488453,-7.8125,-15.625,-59.08203125,67.3828125
46,1603236989.2527516,-19.53125,-20.5078125,-66.40625,14.6484375
47,1603236989.2566578,-33.203125,-22.94921875,-73.73046875,-92.28515625
48,1603236989.260564,-32.71484375,-24.90234375,-76.66015625,-119.140625
49,1603236989.2644703,-27.83203125,-26.85546875,-80.078125,-42.96875
50,1603236989.2683766,-24.4140625,-25.390625,-80.078125,37.59765625
51,1603236989.2722828,-24.4140625,-29.296875,-78.61328125,11.23046875
52,1603236989.276189,-25.87890625,-31.73828125,-73.73046875,-82.51953125
53,1603236989.2800953,-32.2265625,-32.71484375,-71.77734375,-119.140625
54,1603236989.2840016,-32.2265625,-36.1328125,-78.61328125,-51.26953125
55,1603236989.2879078,-28.3203125,-34.1796875,-77.1484375,28.3203125
56,1603236989.291814,-22.4609375,-34.1796875,-73.73046875,15.13671875
57,1603236989.2957203,-26.85546875,-45.8984375,-79.1015625,-76.171875
58,1603236989.2996266,-41.50390625,-42.48046875,-88.37890625,-128.41796875
59,1603236989.3035328,-40.52734375,-40.0390625,-89.84375,-65.91796875
60,1603236989.307439,-28.80859375,-45.41015625,-85.44921875,31.25
