,0
0,1595601675.7770538
1,1595601681.555063
2,1595601687.016154
3,1595601699.301423
4,1595601707.266287
5,1595601721.051438
6,1595601726.525611
7,1595601732.0301921
8,1595601742.0518389
9,1595601750.7792609
10,1595601756.542329
11,1595601762.0168152
12,1595601805.05286
13,1595601810.543253
14,1595601816.30318
15,1595601824.553097
16,1595602081.8158
17,1595602087.057594
18,1595602091.784353
19,1595602311.02143
20,1595602503.751606
21,1595602511.025999
22,1595602523.775857
23,1595602531.272775
24,1595602536.28717
25,1595602541.253021
26,1595602546.7875671
27,1595602577.251312
28,1595602579.539905
29,1595602581.720738
30,1595602584.513005
31,1595602587.0018392
32,1595602622.012972
33,1595602627.023989
34,1595602631.98895
35,1595602636.4570801
36,1595602744.476417
37,1595602749.726136
38,1595602754.547648
39,1595602759.2368388
40,1595602763.737064
41,1595602768.120827
42,1595602772.519922
43,1595602777.433414
44,1595602781.803216
45,1595602786.1771882
