,0
0,1595458372.493249
1,1595458376.524561
2,1595458380.03651
3,1595458383.275583
4,1595458386.560929
5,1595458389.034113
6,1595458391.526111
7,1595458395.559123
8,1595458398.03657
9,1595458400.299493
10,1595458402.776577
11,1595458405.774815
12,1595458408.3108091
13,1595458410.799488
14,1595458412.991915
15,1595458415.300522
16,1595458417.564456
17,1595458420.0416908
18,1595458422.5767
19,1595458425.050765
20,1595458427.541165
21,1595458430.3017
22,1595458433.073053
23,1595458435.5510678
24,1595458438.042511
25,1595458440.562326
26,1595458443.051359
27,1595458446.0515132
28,1595458448.541069
29,1595458450.72802
30,1595458452.983086
31,1595458455.1711218
32,1595458457.3539572
33,1595458459.787648
34,1595458462.777846
35,1595458465.046787
36,1595458467.245636
37,1595458470.2880168
38,1595458472.553729
39,1595458474.8061419
40,1595458477.059788
41,1595458479.5628428
42,1595458481.804778
43,1595458484.050884
44,1595458486.324948
45,1595458488.802109
46,1595458491.291883
47,1595458494.277685
48,1595458496.813654
49,1595458499.2979698
50,1595458501.778848
51,1595458504.312366
52,1595458506.787432
53,1595458509.0361128
54,1595458511.5282218
55,1595458516.02781
56,1595458520.528131
57,1595458525.02832
58,1595458529.812147
59,1595458534.3092532
60,1595458540.29839
61,1595458544.812268
62,1595458560.5491042
63,1595458565.5242848
64,1595458570.539959
65,1595458575.549335
66,1595458581.5648599
67,1595458587.264847
68,1595458593.0369458
69,1595458599.263802
70,1595458605.549314
71,1595458611.0245252
72,1595458618.3004029
73,1595458627.2993999
