,0,1,2,3
72,-48.828125,-23.4375,-22.94921875,-41.50390625
73,-47.36328125,-15.625,-12.6953125,-30.76171875
74,-21.484375,-14.16015625,-19.04296875,-15.625
75,-0.9765625,-17.578125,-34.1796875,-3.90625
76,-10.25390625,-26.3671875,-31.25,-7.8125
77,-35.64453125,-29.296875,-20.01953125,-25.87890625
78,-49.31640625,-26.85546875,-21.484375,-34.1796875
79,-36.62109375,-27.34375,-25.87890625,-28.3203125
80,-8.7890625,-24.90234375,-22.4609375,-15.13671875
81,-8.30078125,-25.390625,-20.99609375,-15.625
82,-44.921875,-32.2265625,-31.25,-38.57421875
83,-64.94140625,-34.66796875,-41.015625,-48.33984375
84,-41.9921875,-26.85546875,-39.0625,-31.73828125
85,-9.765625,-25.390625,-28.3203125,-13.671875
86,-4.8828125,-32.71484375,-24.90234375,-20.5078125
87,-20.01953125,-28.3203125,-23.4375,-37.109375
88,-29.296875,-22.94921875,-23.4375,-40.52734375
89,-22.94921875,-28.80859375,-23.92578125,-31.25
90,-8.7890625,-27.83203125,-25.87890625,-17.578125
91,-3.41796875,-29.78515625,-35.15625,-15.13671875
92,-25.390625,-28.80859375,-36.1328125,-26.85546875
93,-45.41015625,-30.2734375,-43.9453125,-39.0625
94,-20.01953125,-31.73828125,-52.734375,-33.203125
95,0.0,-20.99609375,-40.0390625,-15.13671875
96,-7.8125,-16.6015625,-27.83203125,-16.6015625
97,-24.90234375,-24.4140625,-29.296875,-31.73828125
98,-39.55078125,-32.71484375,-27.34375,-40.52734375
99,-35.15625,-28.80859375,-21.97265625,-32.2265625
100,-17.578125,-28.3203125,-21.97265625,-18.06640625
101,-7.32421875,-29.78515625,-24.4140625,-11.23046875
102,-18.5546875,-20.99609375,-28.3203125,-21.97265625
103,-37.109375,-22.94921875,-37.59765625,-35.15625
104,-35.15625,-25.87890625,-35.64453125,-28.3203125
105,-17.578125,-27.34375,-27.83203125,-15.625
106,-6.8359375,-31.73828125,-30.2734375,-15.625
107,-26.3671875,-31.73828125,-31.25,-24.4140625
108,-52.24609375,-34.66796875,-31.73828125,-36.1328125
109,-51.7578125,-32.71484375,-36.62109375,-37.109375
110,-33.69140625,-32.2265625,-36.1328125,-24.4140625
111,-13.18359375,-29.78515625,-26.3671875,-13.18359375
112,-21.484375,-22.4609375,-20.99609375,-26.85546875
113,-52.734375,-20.01953125,-21.97265625,-48.828125
114,-56.640625,-17.578125,-21.484375,-50.29296875
115,-24.90234375,-26.3671875,-21.97265625,-30.76171875
116,-15.13671875,-38.0859375,-26.3671875,-22.4609375
117,-30.2734375,-31.25,-26.85546875,-34.66796875
118,-41.50390625,-22.4609375,-22.94921875,-35.15625
119,-52.734375,-26.3671875,-27.34375,-27.83203125
120,-41.015625,-35.15625,-33.69140625,-20.01953125
121,-21.97265625,-38.0859375,-30.2734375,-15.625
122,-30.76171875,-31.25,-26.3671875,-16.11328125
123,-45.41015625,-25.87890625,-29.296875,-26.85546875
124,-47.8515625,-24.90234375,-30.76171875,-34.1796875
125,-34.1796875,-29.296875,-28.80859375,-27.34375
126,-12.20703125,-30.2734375,-25.390625,-20.99609375
127,-17.578125,-28.3203125,-20.5078125,-24.4140625
128,-38.0859375,-24.90234375,-24.4140625,-34.66796875
129,-43.45703125,-17.578125,-28.3203125,-35.64453125
130,-35.15625,-24.4140625,-29.296875,-23.92578125
131,-20.01953125,-36.1328125,-33.203125,-11.71875
132,-12.20703125,-30.2734375,-32.71484375,-17.578125
133,-29.296875,-26.3671875,-31.73828125,-31.73828125
134,-45.8984375,-27.83203125,-29.78515625,-37.59765625
135,-35.15625,-23.4375,-26.85546875,-30.76171875
136,-12.6953125,-24.90234375,-30.2734375,-16.6015625
137,-9.27734375,-33.203125,-35.15625,-14.6484375
138,-24.4140625,-31.73828125,-33.203125,-30.2734375
139,-43.45703125,-27.34375,-26.85546875,-43.9453125
140,-34.1796875,-29.296875,-27.34375,-37.109375
141,-9.765625,-26.3671875,-26.85546875,-15.625
142,-4.8828125,-28.80859375,-25.390625,-13.671875
143,-16.6015625,-34.66796875,-22.4609375,-32.71484375
144,-34.1796875,-31.25,-20.99609375,-37.109375
145,-37.59765625,-30.76171875,-25.390625,-37.59765625
146,-25.87890625,-33.203125,-24.4140625,-27.83203125
147,-8.30078125,-32.71484375,-28.80859375,-11.71875
148,-10.7421875,-28.80859375,-31.25,-22.4609375
149,-41.50390625,-27.34375,-18.5546875,-39.0625
150,-43.9453125,-37.109375,-19.04296875,-37.109375
151,-24.4140625,-36.1328125,-20.5078125,-27.34375
152,-16.6015625,-27.83203125,-16.11328125,-22.94921875
153,-19.53125,-26.3671875,-18.06640625,-26.85546875
154,-41.50390625,-29.78515625,-20.5078125,-37.59765625
155,-44.921875,-32.71484375,-24.4140625,-43.45703125
156,-18.5546875,-28.3203125,-23.4375,-29.296875
157,-7.8125,-30.76171875,-21.97265625,-15.625
158,-13.671875,-38.0859375,-24.90234375,-20.01953125
159,-26.3671875,-33.203125,-28.3203125,-29.78515625
160,-36.62109375,-25.87890625,-21.484375,-34.66796875
161,-29.78515625,-20.5078125,-19.53125,-32.2265625
162,-10.25390625,-20.01953125,-31.73828125,-26.3671875
163,-9.765625,-21.484375,-29.296875,-23.92578125
164,-40.52734375,-24.4140625,-19.04296875,-32.2265625
165,-47.8515625,-34.66796875,-20.99609375,-30.2734375
166,-30.76171875,-28.80859375,-30.2734375,-20.99609375
167,-19.53125,-17.08984375,-32.2265625,-22.94921875
168,-19.04296875,-20.99609375,-30.2734375,-29.78515625
169,-33.203125,-30.76171875,-35.15625,-43.9453125
170,-42.48046875,-30.76171875,-35.15625,-40.52734375
171,-23.4375,-34.66796875,-28.3203125,-20.5078125
172,-5.37109375,-39.55078125,-35.15625,-13.671875
173,-6.8359375,-26.3671875,-40.0390625,-14.6484375
174,-21.97265625,-16.6015625,-23.92578125,-26.3671875
175,-42.96875,-21.97265625,-18.06640625,-36.62109375
176,-35.15625,-27.34375,-26.85546875,-30.76171875
177,-5.37109375,-26.85546875,-26.3671875,-19.53125
178,1.953125,-28.3203125,-25.87890625,-17.578125
179,-19.53125,-31.73828125,-37.109375,-31.25
180,-41.015625,-31.73828125,-41.015625,-42.96875
181,-31.25,-28.80859375,-33.69140625,-31.73828125
182,-6.34765625,-29.296875,-28.3203125,-16.6015625
183,3.41796875,-28.3203125,-34.1796875,-14.16015625
184,-11.71875,-19.53125,-40.0390625,-22.94921875
185,-33.203125,-24.4140625,-38.57421875,-34.66796875
186,-28.3203125,-22.4609375,-32.2265625,-29.78515625
187,-6.34765625,-16.11328125,-24.4140625,-22.4609375
188,-2.9296875,-23.92578125,-19.04296875,-19.04296875
189,-20.01953125,-25.87890625,-19.04296875,-28.80859375
190,-36.62109375,-29.78515625,-20.5078125,-46.875
191,-36.1328125,-21.97265625,-25.390625,-37.109375
192,-12.20703125,-17.578125,-32.2265625,-22.94921875
193,5.859375,-20.5078125,-32.71484375,-17.08984375
194,-7.32421875,-21.484375,-27.34375,-19.04296875
195,-33.69140625,-28.80859375,-26.85546875,-31.25
196,-43.9453125,-25.87890625,-35.15625,-31.25
197,-24.4140625,-20.01953125,-35.15625,-17.08984375
198,-8.30078125,-26.3671875,-32.71484375,-10.25390625
199,-15.13671875,-26.85546875,-37.59765625,-23.4375
200,-43.45703125,-26.85546875,-40.52734375,-42.48046875
201,-44.43359375,-28.80859375,-37.109375,-41.9921875
202,-20.01953125,-27.34375,-30.76171875,-26.3671875
203,-17.08984375,-22.4609375,-23.4375,-15.625
204,-26.85546875,-25.87890625,-24.4140625,-17.08984375
205,-41.50390625,-31.25,-31.25,-34.1796875
206,-50.78125,-30.2734375,-34.66796875,-41.015625
207,-33.203125,-34.66796875,-33.203125,-26.85546875
208,-13.671875,-35.15625,-37.109375,-16.6015625
209,-21.484375,-30.76171875,-35.15625,-20.99609375
210,-39.55078125,-26.85546875,-28.80859375,-33.203125
211,-45.41015625,-30.76171875,-28.80859375,-42.48046875
212,-34.1796875,-33.203125,-27.83203125,-30.2734375
213,-22.4609375,-27.34375,-28.3203125,-20.99609375
214,-21.97265625,-22.4609375,-24.90234375,-23.4375
215,-39.55078125,-20.99609375,-21.484375,-30.76171875
216,-54.6875,-20.01953125,-19.04296875,-35.15625
217,-44.43359375,-25.390625,-21.484375,-30.2734375
218,-19.04296875,-29.78515625,-27.34375,-18.06640625
219,-14.6484375,-26.3671875,-28.3203125,-14.6484375
220,-37.109375,-29.78515625,-35.64453125,-33.203125
221,-44.43359375,-35.15625,-32.2265625,-43.45703125
222,-33.203125,-32.71484375,-24.4140625,-35.15625
223,-19.53125,-23.92578125,-26.85546875,-19.53125
224,-10.7421875,-26.3671875,-24.90234375,-14.6484375
225,-20.99609375,-29.296875,-25.390625,-26.85546875
226,-42.48046875,-29.78515625,-20.01953125,-35.64453125
227,-45.41015625,-33.69140625,-24.4140625,-25.87890625
228,-18.5546875,-30.2734375,-34.1796875,-14.6484375
229,-1.46484375,-25.390625,-28.3203125,-12.6953125
230,-18.06640625,-28.80859375,-26.3671875,-24.4140625
231,-40.52734375,-23.92578125,-27.83203125,-37.109375
232,-37.59765625,-17.578125,-21.484375,-23.92578125
233,-11.71875,-23.92578125,-24.90234375,-11.23046875
234,3.41796875,-27.34375,-31.73828125,-15.13671875
235,-20.01953125,-23.92578125,-28.3203125,-31.25
236,-45.41015625,-19.53125,-25.390625,-34.1796875
237,-39.0625,-14.6484375,-24.90234375,-26.3671875
238,-16.6015625,-19.04296875,-21.484375,-15.625
239,-4.39453125,-22.4609375,-21.484375,-8.7890625
240,-18.06640625,-20.01953125,-31.73828125,-22.94921875
241,-34.1796875,-20.5078125,-27.83203125,-34.1796875
242,-42.48046875,-20.01953125,-17.578125,-38.0859375
243,-28.80859375,-19.04296875,-16.6015625,-25.87890625
244,-2.9296875,-15.13671875,-13.671875,-8.7890625
245,-12.20703125,-17.08984375,-19.04296875,-17.578125
246,-41.015625,-23.4375,-30.2734375,-33.203125
247,-47.36328125,-25.390625,-28.80859375,-35.64453125
248,-28.80859375,-28.3203125,-21.97265625,-20.5078125
249,-9.765625,-25.87890625,-18.5546875,-12.20703125
250,-4.8828125,-19.04296875,-23.92578125,-15.13671875
251,-23.92578125,-20.99609375,-31.73828125,-26.85546875
252,-43.45703125,-25.87890625,-25.390625,-41.50390625
253,-28.80859375,-25.390625,-20.5078125,-33.203125
254,-5.37109375,-26.85546875,-18.06640625,-19.04296875
255,-8.7890625,-23.4375,-17.08984375,-22.94921875
256,-30.2734375,-24.4140625,-21.97265625,-33.69140625
257,-43.9453125,-26.85546875,-23.4375,-34.1796875
258,-34.1796875,-26.85546875,-24.90234375,-26.3671875
259,-7.8125,-30.76171875,-21.484375,-10.25390625
260,-12.20703125,-35.15625,-22.94921875,-8.7890625
261,-40.52734375,-36.62109375,-24.4140625,-22.4609375
262,-48.33984375,-29.296875,-20.5078125,-24.4140625
263,-32.71484375,-34.1796875,-18.06640625,-20.01953125
264,-16.6015625,-39.0625,-19.53125,-7.8125
265,-7.8125,-37.59765625,-23.4375,-7.8125
266,-25.390625,-38.0859375,-25.87890625,-22.94921875
267,-60.546875,-39.0625,-25.390625,-37.59765625
268,-54.6875,-38.0859375,-27.34375,-33.203125
269,-23.92578125,-37.59765625,-30.76171875,-20.99609375
270,-9.27734375,-34.1796875,-31.25,-17.578125
271,-22.4609375,-39.0625,-27.34375,-22.4609375
272,-40.0390625,-41.50390625,-20.5078125,-34.66796875
273,-34.1796875,-27.34375,-20.99609375,-26.85546875
274,-19.04296875,-23.92578125,-26.85546875,-18.5546875
275,-7.32421875,-22.4609375,-29.296875,-17.08984375
276,-24.4140625,-21.97265625,-32.71484375,-25.390625
277,-44.43359375,-23.4375,-32.2265625,-44.43359375
278,-42.48046875,-20.5078125,-38.57421875,-40.0390625
279,-24.90234375,-25.87890625,-41.9921875,-26.3671875
280,-11.71875,-31.73828125,-28.80859375,-25.390625
281,-30.76171875,-34.1796875,-30.2734375,-33.203125
282,-44.43359375,-36.62109375,-38.0859375,-37.59765625
283,-41.015625,-33.69140625,-36.1328125,-24.4140625
284,-31.25,-33.203125,-37.59765625,-15.625
285,-14.6484375,-30.76171875,-31.25,-19.04296875
286,-19.53125,-30.76171875,-29.78515625,-24.4140625
287,-38.0859375,-33.203125,-29.78515625,-34.1796875
288,-39.55078125,-32.71484375,-28.3203125,-30.76171875
289,-30.76171875,-32.71484375,-33.203125,-18.5546875
290,-16.11328125,-33.69140625,-36.62109375,-19.53125
291,-16.11328125,-38.0859375,-40.52734375,-30.76171875
292,-38.57421875,-35.64453125,-34.66796875,-40.52734375
293,-49.8046875,-33.69140625,-31.73828125,-33.69140625
294,-31.73828125,-37.109375,-28.80859375,-21.97265625
295,-15.13671875,-35.15625,-19.04296875,-20.99609375
296,-22.94921875,-29.78515625,-20.5078125,-24.90234375
297,-43.9453125,-30.76171875,-22.4609375,-40.0390625
298,-60.546875,-33.203125,-20.99609375,-49.31640625
299,-43.9453125,-32.71484375,-21.97265625,-30.76171875
300,-21.97265625,-33.69140625,-26.3671875,-17.08984375
301,-23.4375,-31.25,-31.25,-23.92578125
302,-36.1328125,-26.85546875,-28.80859375,-34.1796875
303,-47.8515625,-23.92578125,-26.3671875,-41.9921875
304,-28.3203125,-29.296875,-29.78515625,-34.1796875
305,0.0,-37.109375,-29.78515625,-16.6015625
306,-1.953125,-26.85546875,-28.3203125,-14.6484375
307,-26.85546875,-24.4140625,-32.71484375,-29.296875
308,-46.38671875,-25.87890625,-31.73828125,-40.52734375
309,-30.76171875,-20.99609375,-29.78515625,-34.1796875
310,-12.6953125,-23.92578125,-31.25,-27.83203125
311,-12.20703125,-32.71484375,-36.62109375,-21.484375
312,-17.08984375,-33.69140625,-33.69140625,-23.4375
313,-33.69140625,-22.4609375,-31.25,-45.41015625
314,-39.0625,-17.08984375,-34.66796875,-45.41015625
315,-18.5546875,-18.06640625,-34.1796875,-26.85546875
316,2.9296875,-13.18359375,-26.85546875,-16.11328125
317,-17.578125,-14.6484375,-28.3203125,-22.4609375
318,-44.43359375,-22.4609375,-36.62109375,-29.78515625
319,-30.76171875,-19.53125,-26.3671875,-22.94921875
320,-15.13671875,-14.6484375,-27.83203125,-14.6484375
321,-4.8828125,-17.08984375,-39.0625,-15.13671875
322,-15.625,-24.90234375,-31.25,-27.34375
323,-43.45703125,-27.34375,-23.4375,-36.62109375
324,-50.29296875,-22.4609375,-32.71484375,-43.45703125
325,-32.71484375,-25.390625,-32.2265625,-29.296875
326,-16.6015625,-21.97265625,-27.83203125,-16.6015625
327,-20.99609375,-19.53125,-26.3671875,-22.4609375
328,-34.66796875,-23.92578125,-16.6015625,-29.78515625
329,-41.50390625,-19.04296875,-17.08984375,-32.71484375
330,-25.390625,-18.5546875,-19.04296875,-18.5546875
331,-7.8125,-26.85546875,-19.53125,-11.23046875
332,-18.5546875,-35.15625,-24.4140625,-24.4140625
333,-37.59765625,-34.1796875,-25.390625,-29.78515625
334,-49.8046875,-34.1796875,-22.94921875,-31.25
335,-45.8984375,-39.55078125,-21.97265625,-21.484375
336,-24.4140625,-29.296875,-25.390625,-12.6953125
337,-23.92578125,-20.5078125,-21.97265625,-19.53125
338,-47.8515625,-31.73828125,-18.06640625,-34.1796875
339,-58.10546875,-31.73828125,-24.4140625,-41.9921875
340,-44.43359375,-26.3671875,-26.3671875,-40.0390625
341,-22.4609375,-23.92578125,-20.99609375,-32.2265625
342,-18.06640625,-26.85546875,-25.87890625,-28.80859375
343,-40.52734375,-34.1796875,-26.85546875,-37.59765625
344,-56.640625,-37.109375,-19.04296875,-43.9453125
345,-40.52734375,-35.64453125,-22.4609375,-32.71484375
346,-15.625,-28.3203125,-25.390625,-14.6484375
347,-12.20703125,-25.87890625,-24.4140625,-15.13671875
348,-28.80859375,-34.66796875,-32.2265625,-36.1328125
349,-38.0859375,-32.71484375,-38.0859375,-50.29296875
350,-25.87890625,-25.87890625,-32.71484375,-38.57421875
351,2.9296875,-23.92578125,-27.83203125,-19.53125
352,12.6953125,-16.11328125,-26.3671875,-18.5546875
353,-10.25390625,-17.578125,-19.53125,-27.83203125
354,-34.66796875,-18.5546875,-20.5078125,-38.57421875
355,-32.2265625,-12.6953125,-19.04296875,-31.73828125
356,-9.27734375,-13.671875,-13.671875,-9.27734375
357,-5.37109375,-16.11328125,-20.01953125,-4.39453125
358,-27.34375,-18.06640625,-25.87890625,-22.4609375
359,-45.41015625,-20.01953125,-32.2265625,-45.8984375
360,-42.96875,-25.87890625,-37.109375,-40.0390625
361,-20.99609375,-30.2734375,-25.87890625,-22.4609375
362,-7.8125,-27.34375,-18.06640625,-13.671875
363,-21.484375,-24.4140625,-25.390625,-20.5078125
364,-41.9921875,-31.73828125,-29.296875,-39.0625
365,-36.62109375,-25.87890625,-28.80859375,-31.73828125
366,-13.18359375,-25.390625,-27.83203125,-10.25390625
367,-3.90625,-26.85546875,-26.3671875,-4.39453125
368,-16.11328125,-20.5078125,-29.296875,-13.671875
369,-44.921875,-26.3671875,-33.203125,-33.203125
370,-46.38671875,-27.34375,-33.203125,-37.59765625
371,-14.16015625,-26.85546875,-30.2734375,-26.3671875
372,-12.6953125,-31.25,-31.25,-21.97265625
373,-35.64453125,-27.83203125,-27.34375,-24.90234375
374,-55.17578125,-36.1328125,-27.83203125,-40.0390625
375,-56.640625,-42.96875,-33.69140625,-43.45703125
376,-40.0390625,-33.203125,-31.73828125,-28.3203125
377,-20.5078125,-26.85546875,-27.83203125,-24.4140625
378,-17.08984375,-31.73828125,-30.76171875,-27.34375
379,-38.57421875,-33.203125,-27.83203125,-33.203125
380,-56.15234375,-29.78515625,-32.2265625,-38.57421875
381,-30.2734375,-25.87890625,-29.78515625,-24.4140625
382,2.44140625,-22.4609375,-24.4140625,-9.765625
383,-6.34765625,-27.83203125,-33.203125,-17.578125
384,-34.1796875,-31.73828125,-31.25,-32.71484375
385,-40.0390625,-26.85546875,-24.90234375,-34.66796875
386,-32.2265625,-23.4375,-28.3203125,-28.3203125
387,-18.06640625,-28.80859375,-32.71484375,-21.97265625
388,-7.32421875,-36.62109375,-27.34375,-20.99609375
389,-14.16015625,-38.57421875,-28.80859375,-25.87890625
390,-27.83203125,-27.83203125,-37.109375,-28.80859375
391,-19.04296875,-20.5078125,-33.203125,-20.01953125
392,-2.44140625,-28.80859375,-28.3203125,-11.23046875
393,2.9296875,-26.3671875,-28.80859375,-12.20703125
394,-16.11328125,-20.01953125,-32.71484375,-24.90234375
395,-46.875,-27.34375,-33.203125,-35.15625
396,-43.45703125,-32.2265625,-26.3671875,-32.71484375
397,-13.671875,-28.3203125,-30.76171875,-22.94921875
398,-4.8828125,-30.2734375,-36.62109375,-16.6015625
399,-27.83203125,-32.2265625,-34.66796875,-29.78515625
400,-21.484375,-24.90234375,-29.296875,-23.92578125
401,-33.69140625,-23.4375,-35.15625,-26.85546875
402,-45.8984375,-27.34375,-32.71484375,-36.62109375
403,-44.43359375,-32.71484375,-36.1328125,-43.9453125
404,-30.76171875,-29.296875,-32.2265625,-39.0625
405,-16.6015625,-29.296875,-23.4375,-35.15625
406,-17.08984375,-31.73828125,-32.71484375,-37.59765625
407,-39.55078125,-24.90234375,-34.1796875,-49.8046875
408,-44.921875,-19.04296875,-27.34375,-50.29296875
409,-28.3203125,-22.94921875,-31.25,-29.296875
410,-9.27734375,-25.87890625,-31.73828125,-22.4609375
411,-14.6484375,-26.3671875,-29.296875,-30.2734375
412,-37.59765625,-30.76171875,-30.76171875,-35.64453125
413,-41.015625,-32.2265625,-31.73828125,-41.015625
414,-20.01953125,-27.83203125,-26.3671875,-31.25
415,-6.34765625,-21.97265625,-25.390625,-24.4140625
416,-14.6484375,-18.5546875,-26.85546875,-28.3203125
417,-42.48046875,-20.5078125,-29.78515625,-40.0390625
418,-54.6875,-31.25,-31.73828125,-42.96875
419,-38.57421875,-36.62109375,-31.73828125,-30.2734375
420,-20.99609375,-26.85546875,-32.71484375,-25.87890625
421,-26.3671875,-24.90234375,-36.1328125,-35.15625
422,-40.52734375,-28.80859375,-33.203125,-39.55078125
423,-41.50390625,-24.4140625,-26.3671875,-32.71484375
424,-42.96875,-22.4609375,-20.5078125,-24.4140625
425,-26.85546875,-25.87890625,-24.90234375,-23.4375
426,-15.625,-28.3203125,-28.80859375,-29.78515625
427,-37.59765625,-23.4375,-26.3671875,-38.57421875
428,-49.31640625,-20.01953125,-34.66796875,-43.45703125
429,-37.109375,-22.94921875,-38.57421875,-32.2265625
430,-15.625,-20.99609375,-34.1796875,-13.671875
431,-12.20703125,-24.90234375,-29.78515625,-10.25390625
432,-28.80859375,-36.1328125,-21.97265625,-20.99609375
433,-37.109375,-29.78515625,-24.4140625,-28.80859375
434,-34.66796875,-16.11328125,-33.203125,-28.3203125
435,-13.18359375,-16.11328125,-26.3671875,-18.5546875
436,3.41796875,-17.08984375,-23.92578125,-13.671875
437,-21.484375,-22.94921875,-31.73828125,-26.85546875
438,-40.0390625,-37.59765625,-22.94921875,-34.66796875
439,-24.90234375,-32.2265625,-18.06640625,-20.99609375
440,-2.44140625,-22.4609375,-22.94921875,-7.8125
441,0.9765625,-23.4375,-26.85546875,-12.20703125
442,-20.5078125,-22.4609375,-30.2734375,-18.5546875
443,-38.0859375,-23.4375,-27.34375,-24.90234375
444,-24.4140625,-18.5546875,-26.3671875,-23.92578125
445,-2.9296875,-17.578125,-29.78515625,-17.08984375
446,-0.48828125,-27.83203125,-30.2734375,-18.5546875
447,-26.3671875,-30.2734375,-28.80859375,-28.80859375
448,-40.52734375,-25.87890625,-24.4140625,-44.43359375
449,-37.109375,-21.484375,-23.92578125,-49.8046875
450,-28.3203125,-30.2734375,-27.83203125,-42.96875
451,-19.04296875,-36.62109375,-32.2265625,-35.64453125
452,-32.71484375,-32.71484375,-36.62109375,-40.52734375
453,-47.36328125,-27.83203125,-35.64453125,-54.19921875
454,-48.33984375,-25.390625,-34.66796875,-51.26953125
455,-37.59765625,-24.4140625,-33.203125,-31.25
456,-14.16015625,-30.2734375,-31.73828125,-16.11328125
457,-6.34765625,-32.2265625,-30.2734375,-22.94921875
458,-33.69140625,-31.25,-31.25,-40.52734375
459,-46.875,-31.25,-31.25,-39.55078125
460,-23.92578125,-20.99609375,-31.25,-28.80859375
461,-13.18359375,-23.92578125,-36.1328125,-24.4140625
462,-28.3203125,-32.2265625,-44.921875,-34.1796875
463,-45.41015625,-27.83203125,-38.0859375,-44.921875
464,-52.734375,-26.85546875,-27.34375,-40.0390625
465,-27.83203125,-30.76171875,-22.94921875,-27.34375
466,-6.8359375,-21.97265625,-19.53125,-14.6484375
467,-10.25390625,-21.97265625,-27.83203125,-17.578125
468,-20.01953125,-31.25,-32.71484375,-34.66796875
469,-34.66796875,-31.25,-25.87890625,-41.9921875
470,-26.85546875,-21.484375,-26.85546875,-35.15625
471,-4.39453125,-16.6015625,-31.73828125,-30.2734375
472,3.90625,-25.87890625,-25.87890625,-29.78515625
473,-14.16015625,-25.390625,-21.97265625,-34.1796875
474,-35.64453125,-18.06640625,-22.94921875,-41.9921875
475,-24.4140625,-21.97265625,-25.87890625,-33.69140625
476,-8.30078125,-31.73828125,-22.4609375,-15.625
477,-16.6015625,-41.015625,-20.01953125,-12.6953125
478,-35.64453125,-39.55078125,-25.87890625,-30.2734375
479,-58.59375,-33.69140625,-22.4609375,-36.62109375
480,-53.7109375,-27.34375,-23.92578125,-29.78515625
481,-23.92578125,-31.25,-31.73828125,-15.625
482,-18.06640625,-41.015625,-30.2734375,-6.8359375
483,-29.296875,-41.015625,-23.92578125,-15.13671875
