,0,1,2,3
0,-26.85546875,-19.53125,-26.3671875,-22.94921875
1,-14.6484375,-20.99609375,-30.2734375,-8.30078125
2,-14.16015625,-24.90234375,-27.34375,-8.7890625
3,-22.94921875,-23.92578125,-24.90234375,-17.578125
4,-29.78515625,-20.5078125,-26.3671875,-30.2734375
5,-35.15625,-21.97265625,-26.3671875,-28.3203125
6,-24.4140625,-21.97265625,-29.296875,-16.6015625
7,-12.6953125,-19.04296875,-30.76171875,-9.765625
8,-18.5546875,-25.390625,-32.2265625,-20.5078125
9,-34.1796875,-26.3671875,-37.59765625,-41.9921875
10,-38.57421875,-24.90234375,-38.57421875,-37.109375
11,-13.18359375,-36.1328125,-38.57421875,-1.46484375
12,2.9296875,-34.1796875,-36.62109375,9.765625
13,-8.30078125,-31.25,-33.69140625,-16.6015625
14,-20.5078125,-39.55078125,-33.69140625,-31.73828125
15,-26.85546875,-44.43359375,-35.64453125,-33.69140625
16,-22.4609375,-32.71484375,-34.66796875,-22.4609375
17,-14.6484375,-18.5546875,-41.015625,-13.671875
18,-20.5078125,-16.11328125,-41.9921875,-21.97265625
19,-25.87890625,-14.16015625,-39.0625,-31.25
20,-29.296875,-12.6953125,-41.015625,-35.64453125
21,-21.97265625,-11.71875,-41.015625,-22.4609375
22,-3.90625,-13.18359375,-33.203125,-0.9765625
23,-0.48828125,-14.16015625,-30.2734375,1.953125
24,-16.6015625,-8.7890625,-32.71484375,-23.92578125
25,-22.4609375,-9.27734375,-33.203125,-38.57421875
26,-14.6484375,-13.671875,-35.15625,-25.390625
27,-14.6484375,-15.625,-36.1328125,-8.7890625
28,-13.18359375,-19.04296875,-31.73828125,-12.6953125
29,-18.06640625,-20.01953125,-36.1328125,-30.2734375
30,-33.203125,-20.01953125,-43.9453125,-40.52734375
31,-27.34375,-19.04296875,-43.45703125,-32.2265625
32,-9.27734375,-27.83203125,-43.9453125,-14.6484375
33,-1.953125,-34.66796875,-41.015625,-7.32421875
34,-11.71875,-26.3671875,-38.57421875,-18.06640625
35,-26.85546875,-17.08984375,-38.57421875,-27.34375
36,-21.97265625,-10.7421875,-31.25,-17.08984375
37,-1.46484375,-5.859375,-25.87890625,1.46484375
38,4.39453125,-2.44140625,-29.78515625,0.9765625
39,-8.7890625,-2.9296875,-39.0625,-20.01953125
40,-25.87890625,-11.23046875,-37.109375,-37.109375
41,-27.34375,-20.01953125,-31.73828125,-29.78515625
42,-18.5546875,-26.3671875,-33.69140625,-11.23046875
43,-14.6484375,-38.0859375,-35.64453125,-12.20703125
44,-24.90234375,-42.96875,-33.203125,-26.3671875
45,-33.203125,-36.62109375,-30.76171875,-38.0859375
46,-30.76171875,-33.203125,-30.76171875,-37.59765625
47,-23.4375,-27.34375,-29.296875,-20.5078125
48,-6.8359375,-26.3671875,-20.99609375,-1.953125
49,-8.7890625,-29.78515625,-18.06640625,-13.18359375
50,-24.90234375,-18.5546875,-23.4375,-38.0859375
51,-20.01953125,-13.18359375,-22.4609375,-41.50390625
52,-11.71875,-13.671875,-22.4609375,-29.296875
53,-6.8359375,-14.16015625,-23.92578125,-16.6015625
54,-8.30078125,-23.4375,-20.99609375,-26.3671875
55,-22.94921875,-23.92578125,-21.484375,-40.0390625
56,-26.85546875,-13.671875,-25.390625,-38.57421875
57,-28.80859375,-16.6015625,-29.78515625,-23.4375
58,-25.390625,-20.5078125,-30.76171875,-13.671875
59,-13.671875,-18.5546875,-34.66796875,-21.484375
60,-20.99609375,-14.6484375,-29.78515625,-30.2734375
61,-27.34375,-12.20703125,-20.99609375,-34.1796875
62,-20.01953125,-15.625,-22.94921875,-24.4140625
63,-13.671875,-20.01953125,-23.92578125,-12.6953125
64,-19.04296875,-21.484375,-22.94921875,-19.53125
65,-28.80859375,-15.625,-22.4609375,-33.203125
66,-36.62109375,-19.53125,-24.4140625,-43.45703125
67,-35.15625,-24.90234375,-30.2734375,-32.71484375
68,-22.94921875,-32.2265625,-29.296875,-12.20703125
69,-27.83203125,-37.109375,-27.83203125,-16.6015625
70,-35.64453125,-33.69140625,-27.83203125,-36.1328125
71,-33.203125,-23.92578125,-26.85546875,-36.62109375
72,-26.3671875,-19.53125,-32.2265625,-20.99609375
73,-20.01953125,-30.76171875,-29.296875,-9.765625
74,-19.04296875,-37.59765625,-25.87890625,-10.7421875
75,-25.390625,-37.59765625,-30.2734375,-20.5078125
