,0,1,2,3
0,18.5546875,-4.39453125,-19.53125,44.921875
1,24.4140625,-4.8828125,-18.06640625,-47.8515625
2,12.20703125,-1.46484375,-23.92578125,-72.75390625
3,11.23046875,-1.46484375,-25.390625,6.34765625
4,21.484375,0.9765625,-24.4140625,79.58984375
5,21.484375,8.30078125,-26.3671875,54.6875
6,18.06640625,12.6953125,-24.4140625,-33.203125
7,14.16015625,2.44140625,-24.4140625,-55.17578125
8,21.484375,2.9296875,-20.99609375,17.08984375
9,29.296875,12.6953125,-16.11328125,90.33203125
10,26.85546875,10.7421875,-21.97265625,70.80078125
11,20.5078125,6.8359375,-25.390625,-31.73828125
12,20.01953125,0.0,-20.01953125,-66.40625
13,16.6015625,1.953125,-23.92578125,-2.9296875
14,15.13671875,4.39453125,-23.4375,71.77734375
15,16.6015625,0.0,-20.5078125,77.1484375
16,12.20703125,-0.9765625,-22.4609375,-3.41796875
17,0.48828125,-3.41796875,-17.578125,-59.08203125
18,-3.41796875,-7.8125,-12.6953125,-14.6484375
19,3.41796875,-10.7421875,-10.25390625,67.87109375
20,2.44140625,-8.30078125,-12.6953125,74.70703125
21,-5.37109375,-7.8125,-19.53125,-5.859375
22,-5.859375,-3.90625,-23.4375,-67.87109375
23,6.8359375,-5.37109375,-18.5546875,-19.53125
24,13.18359375,-7.32421875,-16.6015625,75.1953125
25,20.99609375,1.46484375,-20.01953125,82.51953125
26,21.484375,-0.48828125,-13.671875,18.06640625
27,10.7421875,-6.34765625,-8.30078125,-45.41015625
28,19.04296875,-1.46484375,-9.27734375,-27.34375
29,25.87890625,2.9296875,-14.16015625,64.453125
30,21.484375,3.90625,-15.13671875,97.65625
31,30.76171875,-0.9765625,-10.7421875,39.0625
32,37.59765625,-3.90625,-7.32421875,-22.4609375
33,25.390625,7.32421875,-7.8125,-19.04296875
34,16.11328125,16.6015625,-9.765625,42.48046875
35,25.390625,7.8125,-6.34765625,92.7734375
36,29.78515625,8.7890625,-10.7421875,39.0625
37,28.3203125,15.625,-18.5546875,-52.24609375
38,32.2265625,14.16015625,-20.01953125,-36.1328125
39,39.0625,17.08984375,-20.01953125,51.26953125
40,47.36328125,20.01953125,-19.53125,107.421875
41,34.66796875,16.11328125,-16.6015625,64.453125
42,16.11328125,8.30078125,-11.71875,-30.2734375
43,20.5078125,5.37109375,-2.44140625,-35.15625
44,26.3671875,6.34765625,-5.859375,36.62109375
45,32.2265625,7.32421875,-11.23046875,94.23828125
46,35.64453125,10.25390625,-5.37109375,67.87109375
47,29.296875,16.11328125,-8.30078125,-27.34375
48,31.25,25.390625,-6.34765625,-50.78125
49,41.50390625,29.78515625,1.46484375,26.3671875
50,55.6640625,19.04296875,7.32421875,105.95703125
51,58.10546875,14.6484375,9.27734375,87.40234375
52,55.17578125,18.5546875,11.71875,-8.30078125
53,46.38671875,9.27734375,11.71875,-48.33984375
54,35.64453125,8.30078125,9.765625,10.7421875
55,41.50390625,4.8828125,5.37109375,95.703125
56,48.33984375,6.34765625,-0.9765625,90.33203125
57,46.38671875,9.27734375,0.9765625,0.48828125
58,43.9453125,2.44140625,2.9296875,-34.66796875
59,39.55078125,8.7890625,-1.953125,18.5546875
60,45.41015625,12.6953125,-3.90625,97.65625
61,54.19921875,7.8125,2.9296875,111.328125
62,50.29296875,8.7890625,8.7890625,26.85546875
63,42.48046875,9.27734375,11.23046875,-34.1796875
64,39.55078125,8.30078125,9.27734375,5.859375
65,54.19921875,8.30078125,8.7890625,92.28515625
66,56.640625,7.8125,8.7890625,100.5859375
67,48.33984375,12.20703125,5.859375,20.5078125
68,51.26953125,17.578125,4.8828125,-34.66796875
69,52.734375,9.765625,7.32421875,-2.44140625
70,52.24609375,2.9296875,7.8125,77.1484375
71,57.12890625,10.7421875,6.34765625,95.21484375
72,56.15234375,13.18359375,7.8125,37.109375
73,46.38671875,8.30078125,11.23046875,-33.69140625
74,38.57421875,11.71875,16.11328125,-20.01953125
75,40.52734375,17.578125,19.53125,73.2421875
