,0,1,2,3
267,23.4375,-39.0625,-33.203125,51.7578125
268,57.12890625,-38.0859375,-24.90234375,65.91796875
269,72.265625,-40.52734375,-26.3671875,66.40625
270,65.4296875,-41.9921875,-27.83203125,69.3359375
271,68.84765625,-36.62109375,-28.3203125,82.03125
272,85.9375,-31.25,-29.296875,106.4453125
273,108.88671875,-34.1796875,-27.83203125,119.62890625
274,117.67578125,-35.64453125,-26.3671875,117.1875
275,102.5390625,-36.62109375,-24.90234375,113.76953125
276,96.19140625,-35.64453125,-26.3671875,118.1640625
277,105.95703125,-33.203125,-24.90234375,133.30078125
278,107.91015625,-33.203125,-23.4375,139.16015625
279,110.83984375,-36.1328125,-24.4140625,133.7890625
280,108.88671875,-33.203125,-22.4609375,124.51171875
281,96.19140625,-28.80859375,-22.4609375,115.72265625
282,88.8671875,-27.34375,-20.99609375,119.140625
283,90.33203125,-27.34375,-21.97265625,118.1640625
284,88.37890625,-24.90234375,-20.99609375,107.421875
285,73.73046875,-26.85546875,-20.99609375,92.28515625
286,59.08203125,-27.83203125,-24.90234375,84.47265625
287,57.6171875,-26.3671875,-28.3203125,85.9375
288,56.640625,-26.3671875,-26.85546875,85.9375
289,51.7578125,-22.94921875,-29.296875,75.1953125
290,38.0859375,-20.01953125,-27.34375,63.96484375
291,22.94921875,-18.5546875,-21.97265625,67.3828125
292,23.92578125,-18.5546875,-25.390625,69.3359375
293,32.71484375,-20.01953125,-23.4375,68.84765625
294,33.203125,-24.90234375,-24.90234375,59.5703125
295,19.04296875,-25.390625,-26.3671875,42.48046875
296,8.7890625,-22.4609375,-24.4140625,39.0625
297,4.8828125,-26.3671875,-29.78515625,41.015625
298,6.8359375,-26.3671875,-28.80859375,48.828125
299,20.5078125,-25.390625,-23.92578125,48.828125
300,20.01953125,-24.4140625,-23.4375,44.921875
301,2.9296875,-20.01953125,-24.4140625,40.52734375
302,-8.30078125,-22.94921875,-24.4140625,41.9921875
303,4.8828125,-23.4375,-21.97265625,48.33984375
304,11.23046875,-20.01953125,-22.4609375,41.9921875
305,7.8125,-19.53125,-23.92578125,36.1328125
306,4.39453125,-23.4375,-24.4140625,20.5078125
307,-7.8125,-25.390625,-23.92578125,8.7890625
308,-15.13671875,-25.390625,-27.34375,13.671875
309,-5.859375,-26.85546875,-27.83203125,7.8125
310,-4.8828125,-24.4140625,-22.4609375,-8.30078125
311,-16.6015625,-22.94921875,-24.90234375,-14.6484375
312,-24.4140625,-20.01953125,-27.34375,-8.7890625
313,-21.97265625,-17.578125,-23.92578125,-6.8359375
314,-13.18359375,-18.5546875,-25.390625,-19.04296875
315,-13.18359375,-19.04296875,-25.390625,-27.83203125
316,-23.92578125,-17.578125,-22.94921875,-33.69140625
317,-37.109375,-23.4375,-20.5078125,-32.71484375
318,-39.0625,-28.80859375,-21.97265625,-20.5078125
319,-31.25,-29.296875,-22.4609375,-23.92578125
320,-30.76171875,-33.69140625,-24.90234375,-45.41015625
321,-38.0859375,-34.66796875,-27.83203125,-61.03515625
322,-46.38671875,-32.2265625,-22.4609375,-53.7109375
323,-39.0625,-29.296875,-18.5546875,-39.0625
324,-31.73828125,-31.25,-22.94921875,-30.76171875
325,-27.83203125,-31.25,-22.94921875,-31.25
326,-37.109375,-26.3671875,-19.53125,-43.45703125
327,-48.33984375,-28.3203125,-24.4140625,-38.0859375
328,-38.0859375,-26.3671875,-27.83203125,-27.83203125
329,-22.94921875,-21.97265625,-25.390625,-29.296875
330,-23.92578125,-23.92578125,-26.3671875,-44.43359375
331,-38.57421875,-24.90234375,-29.296875,-55.17578125
332,-53.22265625,-25.87890625,-32.71484375,-55.17578125
333,-61.5234375,-29.296875,-35.64453125,-60.546875
334,-46.38671875,-32.2265625,-34.1796875,-58.59375
335,-33.69140625,-30.76171875,-33.203125,-56.15234375
336,-53.7109375,-31.25,-34.66796875,-57.6171875
337,-63.96484375,-32.2265625,-30.2734375,-54.6875
338,-55.6640625,-33.203125,-24.90234375,-44.43359375
339,-50.29296875,-37.109375,-24.90234375,-34.1796875
340,-41.50390625,-33.69140625,-29.78515625,-31.73828125
341,-39.55078125,-30.2734375,-26.85546875,-47.8515625
342,-55.17578125,-28.80859375,-26.3671875,-54.6875
343,-60.546875,-29.78515625,-33.203125,-43.45703125
344,-46.875,-29.296875,-31.25,-35.15625
345,-37.109375,-27.83203125,-29.78515625,-23.4375
346,-39.55078125,-29.296875,-31.25,-23.4375
347,-44.43359375,-23.92578125,-28.80859375,-20.5078125
348,-50.29296875,-23.92578125,-25.87890625,-11.23046875
349,-41.015625,-27.83203125,-26.85546875,-5.37109375
350,-31.25,-25.87890625,-25.87890625,-0.48828125
351,-34.66796875,-22.94921875,-22.94921875,-7.32421875
352,-37.109375,-19.53125,-21.97265625,-10.25390625
353,-35.15625,-19.04296875,-16.11328125,-1.953125
354,-41.015625,-18.5546875,-12.6953125,-3.90625
355,-43.45703125,-20.01953125,-15.13671875,-11.71875
356,-47.36328125,-24.90234375,-20.01953125,-20.99609375
357,-59.5703125,-29.78515625,-25.87890625,-35.64453125
358,-58.10546875,-25.87890625,-20.99609375,-31.73828125
359,-42.96875,-20.5078125,-14.6484375,-17.08984375
360,-31.73828125,-18.5546875,-13.671875,-11.71875
361,-35.15625,-23.92578125,-9.765625,-18.5546875
362,-44.43359375,-26.3671875,-10.25390625,-31.25
363,-43.45703125,-25.390625,-15.625,-32.71484375
364,-37.59765625,-26.3671875,-20.5078125,-23.4375
365,-28.80859375,-22.94921875,-17.08984375,-16.6015625
366,-19.53125,-22.4609375,-12.6953125,-18.5546875
367,-25.390625,-25.390625,-15.13671875,-30.76171875
368,-37.59765625,-23.92578125,-20.01953125,-33.69140625
369,-37.59765625,-20.99609375,-17.08984375,-28.3203125
370,-28.3203125,-21.97265625,-18.5546875,-29.78515625
371,-22.4609375,-21.97265625,-23.4375,-32.2265625
372,-22.94921875,-18.06640625,-23.4375,-33.203125
373,-30.76171875,-17.08984375,-21.484375,-31.25
374,-28.80859375,-23.4375,-21.484375,-22.94921875
375,-16.6015625,-25.390625,-19.53125,-14.16015625
376,-2.44140625,-20.99609375,-13.18359375,-24.4140625
377,-9.27734375,-18.5546875,-15.625,-39.55078125
378,-24.4140625,-15.625,-19.53125,-41.50390625
379,-28.3203125,-13.671875,-19.04296875,-36.62109375
380,-21.484375,-14.16015625,-20.99609375,-32.2265625
381,-10.7421875,-15.625,-19.53125,-37.59765625
382,-20.01953125,-18.5546875,-20.01953125,-50.78125
383,-30.76171875,-18.5546875,-20.5078125,-51.26953125
384,-22.4609375,-20.5078125,-20.5078125,-36.1328125
385,-9.765625,-21.484375,-22.4609375,-29.78515625
386,-1.46484375,-23.92578125,-24.4140625,-24.90234375
387,-15.13671875,-30.76171875,-25.87890625,-27.34375
388,-37.109375,-32.71484375,-26.3671875,-31.73828125
389,-37.59765625,-28.3203125,-27.34375,-21.97265625
390,-35.64453125,-30.2734375,-21.97265625,-20.5078125
391,-34.66796875,-30.2734375,-18.5546875,-28.3203125
392,-33.203125,-29.78515625,-20.5078125,-44.43359375
393,-48.33984375,-36.62109375,-24.4140625,-64.94140625
394,-56.15234375,-36.62109375,-25.87890625,-60.546875
395,-47.36328125,-29.296875,-23.92578125,-50.78125
396,-31.25,-31.25,-23.92578125,-52.24609375
397,-25.87890625,-31.25,-22.4609375,-58.59375
398,-40.52734375,-25.390625,-19.04296875,-61.5234375
399,-45.41015625,-23.92578125,-16.11328125,-57.6171875
400,-35.64453125,-27.34375,-18.5546875,-48.33984375
401,-30.2734375,-29.78515625,-23.4375,-39.0625
402,-29.296875,-31.25,-21.97265625,-39.55078125
403,-38.57421875,-31.73828125,-18.06640625,-36.62109375
404,-51.26953125,-33.203125,-16.11328125,-31.25
405,-48.33984375,-32.71484375,-18.5546875,-27.34375
406,-36.62109375,-33.203125,-17.578125,-22.4609375
407,-29.78515625,-31.25,-14.6484375,-28.80859375
408,-45.8984375,-28.3203125,-16.6015625,-41.015625
409,-61.03515625,-31.73828125,-22.4609375,-41.9921875
410,-52.24609375,-29.296875,-26.85546875,-29.296875
411,-32.2265625,-24.4140625,-26.3671875,-14.16015625
412,-22.4609375,-23.92578125,-22.94921875,-17.578125
413,-30.76171875,-26.85546875,-21.484375,-32.2265625
414,-38.57421875,-23.4375,-20.01953125,-33.69140625
415,-32.2265625,-20.5078125,-20.99609375,-20.99609375
416,-23.92578125,-25.390625,-26.85546875,-14.6484375
417,-25.390625,-27.83203125,-27.83203125,-23.4375
418,-38.0859375,-30.2734375,-28.80859375,-30.2734375
419,-46.38671875,-32.71484375,-33.203125,-35.64453125
420,-43.9453125,-35.15625,-33.203125,-36.62109375
421,-36.1328125,-34.66796875,-32.71484375,-21.484375
422,-24.90234375,-31.73828125,-29.296875,-15.13671875
423,-25.390625,-32.2265625,-24.4140625,-17.578125
424,-29.296875,-29.296875,-20.99609375,-14.16015625
425,-28.3203125,-25.87890625,-20.5078125,-8.7890625
426,-19.53125,-22.4609375,-22.94921875,-0.48828125
427,-20.99609375,-23.4375,-25.87890625,-6.8359375
428,-31.25,-27.83203125,-28.80859375,-20.01953125
429,-48.828125,-26.85546875,-31.73828125,-31.73828125
430,-55.6640625,-30.76171875,-33.203125,-35.15625
431,-39.55078125,-36.1328125,-33.203125,-23.92578125
432,-25.390625,-30.76171875,-29.78515625,-16.11328125
433,-23.4375,-26.3671875,-26.3671875,-20.99609375
434,-26.85546875,-27.83203125,-21.97265625,-30.2734375
435,-27.83203125,-28.80859375,-21.97265625,-33.69140625
436,-21.97265625,-24.4140625,-22.4609375,-22.4609375
437,-14.16015625,-22.94921875,-20.01953125,-24.90234375
438,-13.18359375,-22.94921875,-24.4140625,-43.45703125
439,-27.83203125,-17.578125,-25.390625,-51.7578125
440,-34.66796875,-15.13671875,-18.06640625,-42.96875
441,-30.76171875,-19.53125,-17.578125,-33.203125
442,-23.4375,-23.4375,-18.5546875,-36.1328125
443,-29.296875,-27.34375,-18.5546875,-46.875
444,-38.0859375,-26.85546875,-20.01953125,-48.828125
445,-34.66796875,-23.4375,-20.5078125,-46.875
446,-24.4140625,-20.99609375,-20.5078125,-41.50390625
447,-13.18359375,-24.4140625,-19.53125,-30.76171875
448,-20.01953125,-31.73828125,-20.5078125,-34.66796875
449,-28.80859375,-34.1796875,-19.04296875,-45.41015625
450,-31.25,-26.85546875,-17.08984375,-51.7578125
451,-36.62109375,-26.85546875,-19.53125,-59.08203125
452,-31.73828125,-30.2734375,-23.92578125,-57.12890625
453,-20.5078125,-28.80859375,-23.92578125,-59.08203125
454,-28.3203125,-30.76171875,-23.92578125,-73.2421875
455,-50.78125,-35.64453125,-30.76171875,-75.68359375
456,-50.78125,-33.69140625,-30.2734375,-63.96484375
457,-38.0859375,-30.2734375,-29.296875,-56.640625
458,-29.296875,-30.76171875,-29.296875,-52.734375
459,-35.64453125,-32.2265625,-28.3203125,-45.8984375
460,-48.828125,-37.109375,-28.3203125,-44.921875
461,-50.29296875,-39.55078125,-28.80859375,-37.59765625
462,-36.62109375,-37.109375,-27.83203125,-24.4140625
463,-17.08984375,-31.25,-21.484375,-16.11328125
464,-18.06640625,-29.78515625,-22.4609375,-18.06640625
465,-34.1796875,-28.3203125,-30.76171875,-25.390625
466,-31.73828125,-23.4375,-30.76171875,-11.23046875
467,-29.296875,-23.4375,-26.3671875,-7.8125
468,-28.80859375,-26.3671875,-29.296875,-19.53125
469,-27.34375,-33.203125,-30.2734375,-17.578125
470,-38.0859375,-34.1796875,-31.73828125,-24.90234375
471,-42.96875,-31.25,-32.2265625,-26.3671875
472,-28.80859375,-29.78515625,-30.2734375,-22.94921875
473,-16.6015625,-27.34375,-30.2734375,-22.94921875
474,-21.484375,-22.4609375,-30.76171875,-32.2265625
475,-34.1796875,-21.484375,-31.73828125,-49.31640625
476,-33.203125,-19.53125,-34.66796875,-48.33984375
477,-20.01953125,-19.53125,-31.25,-32.2265625
478,-18.06640625,-24.4140625,-34.1796875,-32.2265625
479,-13.671875,-24.4140625,-33.69140625,-38.57421875
480,-17.578125,-21.97265625,-26.85546875,-44.43359375
481,-26.3671875,-21.97265625,-30.2734375,-44.921875
482,-26.3671875,-23.4375,-26.85546875,-40.52734375
483,-14.16015625,-23.4375,-26.3671875,-35.64453125
484,-6.34765625,-22.94921875,-28.3203125,-34.1796875
485,-21.484375,-22.4609375,-27.34375,-35.64453125
486,-35.15625,-21.484375,-33.69140625,-24.4140625
487,-31.25,-21.484375,-39.55078125,-10.7421875
488,-15.625,-21.484375,-38.0859375,0.48828125
489,-17.578125,-21.484375,-40.0390625,0.0
