Timestamp (ms),ch0_4ms,ch1_4ms,ch2_4ms,ch3_4ms,chAux_4ms,info
1588557891711,35.05959505189039,-12.491140372440999,-17.405110961774774,26.23794277651541,NaN,[object Object]
1588557891713,-2.9828029399234524,-9.88413429133207,-20.397471343942485,-6.254664479390604,NaN,[object Object]
1588557891716,-9.88400735569986,-14.796589470881496,-15.730900548414029,-5.041797432679331,NaN,[object Object]
1588557891720,46.146880219320636,-15.070172932246074,-8.759283811603101,50.28544263117787,NaN,[object Object]
1588557891724,62.815840783583496,-15.271091091249456,-8.347136264949683,68.1536404796343,NaN,[object Object]
1588557891727,14.529523206423839,-21.546585982090356,-8.927684767551307,24.36658307172353,NaN,[object Object]
1588557891730,-13.046364409612163,-18.153389735930066,-10.29142103199768,0.8123613724471452,NaN,[object Object]
1588557891732,-14.799066889192437,-11.463718047689358,-8.678091541019034,19.61859602327823,NaN,[object Object]
1588557891737,-9.101850382340753,-13.857318680245367,-1.945419583477465,44.101502502148875,NaN,[object Object]
1588557891742,37.4949718654697,-13.856413812143291,4.968470832217965,54.93273447968473,NaN,[object Object]
1588557891745,47.782664849805926,-9.5884205762513,9.553532826470782,40.488464467159666,NaN,[object Object]
1588557891748,-25.792290264661485,-10.033806506039637,7.272676363595137,7.8431786357054,NaN,[object Object]
1588557891775,-41.146172222947584,-9.198945024969035,2.266136860247965,-3.70438253409935,NaN,[object Object]
1588557891778,23.759778343784326,-1.5194608065135258,3.394344370503012,29.17251173401938,NaN,[object Object]
1588557891780,68.20707536457058,2.3707013311796112,6.656028780634489,57.518522305917756,NaN,[object Object]
1588557891784,55.23411667998287,-1.0086252720169262,2.090471744755431,35.63076282841994,NaN,[object Object]
1588557891786,-10.74076290781964,-3.980393720096132,-7.637845959946654,4.6392323782098845,NaN,[object Object]
1588557891789,-42.0757085571605,-5.931607257685058,-8.975337636410323,-6.471770487329665,NaN,[object Object]
1588557891791,-6.1537603256772115,-7.605582710874307,-2.7994112898524786,6.166729455480008,NaN,[object Object]
1588557891794,43.880912139417006,-4.439312055175882,-0.21912678256899254,32.396475892511766,NaN,[object Object]
1588557891796,57.28745194685169,-0.8962885975052901,-3.830009686508002,27.918549016417735,NaN,[object Object]
1588557891799,-2.069537790751223,-4.066602876946648,-10.24421754215917,-1.277644158562853,NaN,[object Object]
1588557891801,-40.66466935548631,-3.7467873050402867,-12.127999482864524,-21.14091645243489,NaN,[object Object]
