,Timestamp,0,1,2,3
0,1603245813.108759,-13.671875,-27.83203125,-28.80859375,-36.1328125
1,1603245813.1126652,-35.15625,-32.2265625,-27.34375,-32.71484375
2,1603245813.1165714,-30.76171875,-29.78515625,-31.25,-11.23046875
3,1603245813.1204777,-1.46484375,-23.92578125,-29.296875,2.44140625
4,1603245813.124384,-3.41796875,-27.83203125,-25.87890625,-10.7421875
5,1603245813.1282902,-27.34375,-38.0859375,-32.2265625,-30.76171875
6,1603245813.1321964,-37.59765625,-34.66796875,-25.390625,-30.2734375
7,1603245813.1361027,-40.52734375,-23.4375,-20.99609375,-19.53125
8,1603245813.140009,-29.78515625,-18.06640625,-22.94921875,-6.34765625
9,1603245813.1439152,-15.13671875,-22.94921875,-20.01953125,-6.34765625
10,1603245813.1478214,-3.41796875,-23.4375,-19.04296875,-36.1328125
11,1603245813.1517277,-23.92578125,-20.01953125,-22.4609375,-55.6640625
12,1603245813.155634,-29.78515625,-19.04296875,-26.85546875,-33.69140625
13,1603245813.1595402,-12.6953125,-21.97265625,-29.296875,-16.6015625
14,1603245813.1634464,-23.92578125,-28.3203125,-28.80859375,-26.85546875
15,1603245813.1673527,-31.25,-26.85546875,-22.4609375,-41.015625
16,1603245813.171259,-15.625,-20.99609375,-20.5078125,-42.48046875
17,1603245813.1751652,-25.87890625,-25.390625,-26.3671875,-32.2265625
18,1603245813.1790714,-41.015625,-31.73828125,-32.71484375,-17.08984375
19,1603245813.1829777,-30.76171875,-30.2734375,-35.15625,-10.25390625
20,1603245813.186884,-25.390625,-31.25,-28.80859375,-32.2265625
21,1603245813.1907902,-22.4609375,-23.92578125,-22.4609375,-51.7578125
22,1603245813.1946964,-36.1328125,-20.5078125,-27.34375,-41.9921875
23,1603245813.1986027,-36.1328125,-24.90234375,-35.64453125,-21.484375
24,1603245813.202509,-22.4609375,-30.76171875,-40.52734375,-17.08984375
25,1603245813.2064152,-22.94921875,-32.71484375,-39.55078125,-35.15625
26,1603245813.2103214,-41.015625,-28.3203125,-40.0390625,-60.05859375
27,1603245813.2142277,-30.76171875,-34.66796875,-36.1328125,-49.8046875
28,1603245813.218134,-12.20703125,-34.66796875,-31.73828125,-19.04296875
29,1603245813.2220402,-14.16015625,-20.5078125,-34.66796875,-7.8125
30,1603245813.2259464,-23.92578125,-17.578125,-32.71484375,-29.296875
31,1603245813.2298527,-28.80859375,-22.4609375,-30.76171875,-57.12890625
32,1603245813.233759,-37.109375,-27.83203125,-30.2734375,-36.1328125
33,1603245813.2376652,-13.671875,-28.3203125,-34.1796875,-10.25390625
34,1603245813.2415714,0.9765625,-24.4140625,-37.59765625,-17.578125
35,1603245813.2454777,-33.69140625,-23.92578125,-33.69140625,-37.109375
36,1603245813.249384,-35.64453125,-25.390625,-33.69140625,-53.22265625
37,1603245813.2532902,-30.76171875,-28.3203125,-35.15625,-43.9453125
38,1603245813.2571964,-37.59765625,-26.85546875,-34.66796875,-21.484375
