,Timestamp,0,1,2,3
0,1603250092.510485,-37.59765625,-35.15625,-32.2265625,-38.57421875
1,1603250092.5143912,-40.52734375,-30.2734375,-33.69140625,-43.45703125
2,1603250092.5182974,-29.296875,-25.390625,-29.78515625,-34.1796875
3,1603250092.5222037,-19.53125,-28.80859375,-28.3203125,-28.80859375
4,1603250092.52611,-28.80859375,-34.66796875,-31.25,-35.15625
5,1603250092.5300162,-38.57421875,-35.64453125,-36.1328125,-45.41015625
6,1603250092.5339224,-40.52734375,-37.109375,-33.69140625,-51.26953125
7,1603250092.5378287,-41.9921875,-34.1796875,-35.15625,-50.29296875
8,1603250092.541735,-33.69140625,-32.71484375,-41.015625,-38.0859375
9,1603250092.5456412,-32.2265625,-32.71484375,-32.71484375,-36.1328125
10,1603250092.5495474,-32.2265625,-32.71484375,-27.34375,-48.828125
11,1603250092.5534537,-39.0625,-38.0859375,-32.2265625,-52.734375
12,1603250092.55736,-54.19921875,-37.109375,-34.66796875,-42.96875
13,1603250092.5612662,-42.96875,-33.203125,-33.69140625,-32.2265625
14,1603250092.5651724,-31.25,-33.203125,-28.3203125,-34.1796875
15,1603250092.5690787,-42.48046875,-31.73828125,-20.01953125,-40.52734375
16,1603250092.572985,-56.640625,-28.3203125,-17.578125,-46.38671875
17,1603250092.5768912,-60.05859375,-26.3671875,-21.484375,-43.9453125
18,1603250092.5807974,-42.48046875,-23.4375,-27.34375,-30.2734375
19,1603250092.5847037,-22.94921875,-20.01953125,-25.87890625,-20.99609375
20,1603250092.58861,-26.85546875,-27.83203125,-23.92578125,-23.92578125
21,1603250092.5925162,-38.57421875,-33.203125,-18.06640625,-35.64453125
22,1603250092.5964224,-31.73828125,-22.94921875,-11.71875,-37.109375
23,1603250092.6003287,-23.4375,-20.99609375,-17.578125,-25.390625
24,1603250092.604235,-18.06640625,-29.296875,-18.06640625,-15.625
25,1603250092.6081412,-18.5546875,-29.296875,-16.6015625,-21.97265625
26,1603250092.6120474,-31.25,-27.34375,-19.53125,-36.62109375
27,1603250092.6159537,-35.15625,-25.390625,-21.97265625,-32.71484375
28,1603250092.61986,-33.203125,-24.4140625,-21.97265625,-23.4375
29,1603250092.6237662,-32.71484375,-24.4140625,-27.83203125,-22.4609375
30,1603250092.6276724,-33.69140625,-26.3671875,-32.2265625,-25.390625
31,1603250092.6315787,-40.0390625,-29.296875,-30.76171875,-31.73828125
32,1603250092.635485,-45.41015625,-29.78515625,-24.4140625,-32.2265625
33,1603250092.6393912,-36.62109375,-29.78515625,-13.18359375,-24.90234375
34,1603250092.6432974,-23.92578125,-28.80859375,-12.6953125,-17.08984375
35,1603250092.6472037,-13.18359375,-27.34375,-19.53125,-12.20703125
36,1603250092.65111,-20.5078125,-26.3671875,-24.4140625,-25.390625
37,1603250092.6550162,-30.76171875,-27.34375,-22.94921875,-40.52734375
38,1603250092.6589224,-31.25,-28.3203125,-25.87890625,-36.1328125
39,1603250092.6628287,-21.484375,-26.85546875,-33.69140625,-22.94921875
40,1603250092.666735,-17.578125,-27.83203125,-31.25,-19.53125
41,1603250092.6706412,-33.203125,-30.2734375,-27.34375,-31.25
42,1603250092.6745474,-37.109375,-29.78515625,-32.2265625,-44.921875
43,1603250092.6784537,-28.80859375,-26.3671875,-38.0859375,-43.9453125
44,1603250092.68236,-24.4140625,-28.3203125,-37.59765625,-32.2265625
45,1603250092.6862662,-16.11328125,-30.76171875,-28.3203125,-25.390625
46,1603250092.6901724,-23.92578125,-27.34375,-29.78515625,-30.76171875
47,1603250092.6940787,-41.50390625,-25.390625,-36.62109375,-40.0390625
48,1603250092.697985,-40.0390625,-21.97265625,-29.78515625,-40.0390625
49,1603250092.7018912,-23.92578125,-22.94921875,-23.4375,-31.25
50,1603250092.7057974,-26.85546875,-24.4140625,-28.80859375,-30.76171875
51,1603250092.7097037,-28.80859375,-24.90234375,-36.1328125,-42.96875
52,1603250092.71361,-30.76171875,-26.3671875,-34.1796875,-44.43359375
53,1603250092.7175162,-34.1796875,-22.94921875,-33.69140625,-31.73828125
54,1603250092.7214224,-27.34375,-24.4140625,-35.15625,-19.53125
55,1603250092.7253287,-24.4140625,-25.390625,-31.73828125,-10.25390625
56,1603250092.729235,-21.484375,-20.01953125,-24.90234375,-21.484375
57,1603250092.7331412,-26.3671875,-15.625,-27.34375,-32.2265625
58,1603250092.7370474,-32.71484375,-21.97265625,-28.3203125,-23.92578125
59,1603250092.7409537,-26.85546875,-28.80859375,-20.5078125,-16.6015625
60,1603250092.74486,-15.625,-24.90234375,-17.08984375,-16.6015625
61,1603250092.7487662,-21.484375,-22.4609375,-17.08984375,-23.92578125
62,1603250092.7526724,-41.9921875,-28.3203125,-19.04296875,-32.2265625
63,1603250092.7565787,-33.203125,-27.83203125,-21.97265625,-33.69140625
64,1603250092.760485,-20.99609375,-22.4609375,-20.99609375,-19.04296875
65,1603250092.7643912,-26.85546875,-22.4609375,-21.97265625,-9.27734375
66,1603250092.7682974,-36.1328125,-28.80859375,-31.73828125,-19.53125
67,1603250092.7722037,-45.8984375,-33.69140625,-33.203125,-36.62109375
